judge_model,prompt_template,dataset,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
k_exaone_236b_a23b_tuned,guideline_with_examples,NQ,0.5903010033444817,0.7374581939799331,-0.1471571906354514,0.8294314381270903,0.617805180645889,0.9801699716713881,0.7845804988662132,0.871536523929471,346,7,150,95,0.044585987261146494,0.21541950113378686,0.0033333333333333335,0.9966666666666667,24293.822742474917,13931.0,74729.19999999997,1.1251162
k_exaone_236b_a23b_tuned,guideline_with_examples,TQ,0.765993265993266,0.8417508417508418,-0.0757575757575758,0.9242424242424242,0.759746533941532,1.0,0.91,0.9528795811518325,455,0,94,45,0.0,0.09,0.01,0.99,19705.742424242424,12037.5,59587.55000000001,1.0759973999999999
