judge_model,prompt_template,golden_answer_alias_count,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
k_exaone_236b_a23b,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,11788.0,11788.0,13412.5,0.0023950000000000004
k_exaone_236b_a23b,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,19029.0,17023.0,32338.0,0.010060600000000001
k_exaone_236b_a23b,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,15359.5,15359.5,15570.55,0.002641
k_exaone_236b_a23b,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,20856.0,20856.0,20856.0,0.0018026000000000001
k_exaone_236b_a23b,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,16046.0,15416.0,22931.0,0.0040974
k_exaone_236b_a23b,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,22384.0,22384.0,33033.7,0.0040524
k_exaone_236b_a23b,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,17983.0,17983.0,24143.5,0.0031060000000000003
k_exaone_236b_a23b,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,7124.0,7124.0,9717.8,0.0014536000000000002
k_exaone_236b_a23b,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,27399.333333333332,20628.0,40206.6,0.0071638
k_exaone_236b_a23b,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,10487.0,10487.0,10487.0,0.0009304000000000001
k_exaone_236b_a23b,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,20656.0,20656.0,20656.0,0.0017216000000000002
k_exaone_236b_a23b,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,14027.2,16066.0,17305.6,0.0062064
k_exaone_236b_a23b,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,21577.0,21577.0,21577.0,0.0018694000000000002
k_exaone_236b_a23b,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,32372.0,32372.0,32372.0,0.0026398000000000003
k_exaone_236b_a23b,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,12536.5,11380.0,19760.35,0.0044596
k_exaone_236b_a23b,minimal,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,16343.0,21047.0,21187.4,0.0043534
k_exaone_236b_a23b,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,12629.0,12629.0,14592.8,0.0024262
k_exaone_236b_a23b,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,35267.5,35267.5,54462.25,0.0058236
k_exaone_236b_a23b,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,10884.0,10884.0,10884.0,0.0009260000000000001
k_exaone_236b_a23b,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,18056.5,18056.5,30390.55,0.0033894000000000003
k_exaone_236b_a23b,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,46374.0,46374.0,46374.0,0.0034633999999999997
k_exaone_236b_a23b,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,12750.5,12750.5,17088.95,0.0024916
k_exaone_236b_a23b,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,29313.0,29313.0,29313.0,0.0030824
k_exaone_236b_a23b,minimal,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,16255.0,16255.0,16255.0,0.0015692
