judge_model,prompt_template,dataset,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
k_exaone_236b_a23b,minimal,NQ,0.6368243243243243,0.7432432432432432,-0.10641891891891886,0.8125,0.5616847708270105,0.9363395225464191,0.8022727272727272,0.8641370869033047,353,24,128,87,0.15789473684210525,0.19772727272727272,0.013333333333333334,0.9866666666666667,29826.283783783783,26603.5,60521.54999999999,1.3588382
k_exaone_236b_a23b,minimal,TQ,0.8204697986577181,0.8406040268456376,-0.020134228187919545,0.9060402684563759,0.6662066206620664,0.9550102249488752,0.9321357285429142,0.9434343434343434,467,22,73,34,0.23157894736842105,0.06786427145708583,0.006666666666666667,0.9933333333333333,23592.39765100671,20642.0,50176.75,1.1778348
