judge_model,prompt_template,golden_answer_alias_count,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
gemma_4_26b,minimal,4,0.8163265306122449,0.8571428571428571,-0.04081632653061218,0.8775510204081632,0.5518292682926826,0.95,0.9047619047619048,0.9268292682926829,38,2,5,4,0.2857142857142857,0.09523809523809523,0.0,1.0,8530.510204081633,6730.0,15980.199999999997,0.0
gemma_4_26b,minimal,5,0.76,0.76,0.0,1.0,1.0,1.0,1.0,1.0,19,0,6,0,0.0,0.0,0.0,1.0,8015.04,6912.0,16414.59999999999,0.0
gemma_4_26b,minimal,6,0.8484848484848485,0.8181818181818182,0.030303030303030276,0.9696969696969697,0.890909090909091,0.9642857142857143,1.0,0.9818181818181818,27,1,5,0,0.16666666666666666,0.0,0.0,1.0,8000.787878787879,6092.0,17751.799999999992,0.0
gemma_4_26b,minimal,7,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,26,0,2,0,0.0,0.0,0.034482758620689655,0.9655172413793104,7199.607142857143,6385.0,12382.8,0.0
gemma_4_26b,minimal,8,0.8387096774193549,0.9032258064516129,-0.06451612903225801,0.9354838709677419,0.7129629629629628,1.0,0.9285714285714286,0.962962962962963,26,0,3,2,0.0,0.07142857142857142,0.0,1.0,7462.5161290322585,6533.0,12493.5,0.0
gemma_4_26b,minimal,9,0.85,0.85,0.0,1.0,1.0,1.0,1.0,1.0,17,0,3,0,0.0,0.0,0.0,1.0,7981.15,6723.5,13446.25,0.0
gemma_4_26b,minimal,10,0.95,0.9,0.04999999999999993,0.95,0.6396396396396391,0.9473684210526315,1.0,0.972972972972973,18,1,1,0,0.5,0.0,0.0,1.0,10731.4,8016.0,16140.450000000026,0.0
gemma_4_26b,minimal,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,6376.363636363636,6162.0,8434.5,0.0
gemma_4_26b,minimal,12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,0,0,0.0,0.0,0.0,1.0,6879.7692307692305,6932.0,8509.8,0.0
gemma_4_26b,minimal,13,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,11798.57142857143,7671.5,35575.29999999999,0.0
gemma_4_26b,minimal,14,0.8666666666666667,0.8666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,13,0,2,0,0.0,0.0,0.0,1.0,6978.066666666667,6633.0,9611.199999999995,0.0
gemma_4_26b,minimal,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.08333333333333333,0.9166666666666666,6871.0,6644.0,8409.0,0.0
gemma_4_26b,minimal,16,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.8333333333333334,0.5555555555555557,1.0,0.5,0.6666666666666666,1,0,4,1,0.0,0.5,0.0,1.0,7294.333333333333,6523.0,9528.5,0.0
gemma_4_26b,minimal,17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,6528.818181818182,6473.0,7853.0,0.0
gemma_4_26b,minimal,18,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,11,0,2,0,0.0,0.0,0.0,1.0,9851.23076923077,6676.0,24477.799999999952,0.0
gemma_4_26b,minimal,19,0.6,0.4,0.19999999999999996,0.8,0.6000000000000001,0.6666666666666666,1.0,0.8,2,1,2,0,0.3333333333333333,0.0,0.0,1.0,10579.6,7110.0,20368.999999999996,0.0
gemma_4_26b,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,6089.5,5829.5,7357.25,0.0
gemma_4_26b,minimal,21,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,10,0,2,0,0.0,0.0,0.0,1.0,7319.333333333333,7145.0,11712.499999999998,0.0
gemma_4_26b,minimal,22,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,8,0,2,0,0.0,0.0,0.0,1.0,13017.4,7205.5,37874.94999999995,0.0
gemma_4_26b,minimal,23,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.9333333333333333,0.6296296296296295,1.0,0.9285714285714286,0.962962962962963,13,0,1,1,0.0,0.07142857142857142,0.0,1.0,7016.666666666667,6717.0,10333.899999999996,0.0
gemma_4_26b,minimal,24,0.625,0.625,0.0,1.0,1.0,1.0,1.0,1.0,5,0,3,0,0.0,0.0,0.0,1.0,8435.0,7722.0,11126.4,0.0
gemma_4_26b,minimal,25,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,4,0,1,0,0.0,0.0,0.0,1.0,8778.0,8280.0,14871.999999999998,0.0
gemma_4_26b,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,6740.25,6621.5,8184.349999999999,0.0
gemma_4_26b,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,5860.636363636364,5407.0,7893.0,0.0
gemma_4_26b,minimal,28,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,6121.928571428572,5728.5,8881.999999999998,0.0
gemma_4_26b,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,6604.0,5570.0,8517.5,0.0
gemma_4_26b,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,7048.4,6971.0,9109.8,0.0
gemma_4_26b,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,6758.0,6377.0,7887.3,0.0
gemma_4_26b,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,8621.5,8621.5,9682.15,0.0
gemma_4_26b,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,5416.0,5416.0,5933.5,0.0
gemma_4_26b,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,6966.5,6662.0,8516.75,0.0
gemma_4_26b,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,5559.0,5559.0,6297.9,0.0
gemma_4_26b,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,6705.0,6634.5,8171.0,0.0
gemma_4_26b,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,7241.5,7241.5,7434.55,0.0
gemma_4_26b,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,5959.0,5959.0,5959.0,0.0
gemma_4_26b,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,5445.0,5292.0,6322.5,0.0
gemma_4_26b,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,12334.0,12334.0,17621.5,0.0
gemma_4_26b,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6995.0,6995.0,7040.9,0.0
gemma_4_26b,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,5532.5,5532.5,7294.25,0.0
gemma_4_26b,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,10333.333333333334,8163.0,14654.699999999999,0.0
gemma_4_26b,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,6134.0,6134.0,6134.0,0.0
gemma_4_26b,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,7837.0,7837.0,7837.0,0.0
gemma_4_26b,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,8897.4,8011.0,14299.599999999999,0.0
gemma_4_26b,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,6231.0,6231.0,6231.0,0.0
gemma_4_26b,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,7569.0,7569.0,7569.0,0.0
gemma_4_26b,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,6262.75,6224.0,6600.3,0.0
gemma_4_26b,minimal,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,11060.666666666666,11931.0,15308.699999999999,0.0
gemma_4_26b,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6139.5,6139.5,6969.75,0.0
gemma_4_26b,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,8512.0,8512.0,11450.5,0.0
gemma_4_26b,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,5555.0,5555.0,5555.0,0.0
gemma_4_26b,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6669.0,6669.0,6919.2,0.0
gemma_4_26b,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,7272.0,7272.0,7272.0,0.0
gemma_4_26b,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,5824.5,5824.5,6417.15,0.0
gemma_4_26b,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,8407.0,8407.0,8407.0,0.0
gemma_4_26b,minimal,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,5042.0,5042.0,5042.0,0.0
gemma_4_31b,minimal,1,0.7333333333333333,0.6790123456790124,0.05432098765432092,0.8962962962962963,0.7501028383381323,0.8922558922558923,0.9636363636363636,0.9265734265734266,265,32,98,10,0.24615384615384617,0.03636363636363636,0.053738317757009345,0.9462616822429907,8767.965432098765,6689.0,17801.399999999998,0.0
gemma_4_31b,minimal,2,0.8082901554404145,0.8031088082901554,0.005181347150259086,0.9326424870466321,0.7848660235798499,0.9551282051282052,0.9612903225806452,0.9581993569131833,149,7,31,6,0.18421052631578946,0.03870967741935484,0.08095238095238096,0.919047619047619,8489.652849740933,7222.0,16213.199999999977,0.0
gemma_4_31b,minimal,3,0.8352941176470589,0.8235294117647058,0.01176470588235301,0.9647058823529412,0.8752751283932502,0.971830985915493,0.9857142857142858,0.9787234042553192,69,2,13,1,0.13333333333333333,0.014285714285714285,0.11458333333333333,0.8854166666666666,8304.8,7389.0,14841.8,0.0
gemma_4_31b,minimal,4,0.851063829787234,0.8723404255319149,-0.021276595744680882,0.8936170212765957,0.5536562203228871,0.95,0.926829268292683,0.9382716049382716,38,2,4,3,0.3333333333333333,0.07317073170731707,0.04081632653061224,0.9591836734693877,8768.872340425532,7185.0,14732.699999999992,0.0
gemma_4_31b,minimal,5,0.7619047619047619,0.7619047619047619,0.0,1.0,1.0,1.0,1.0,1.0,16,0,5,0,0.0,0.0,0.16,0.84,9277.619047619048,8187.0,15327.0,0.0
gemma_4_31b,minimal,6,0.7931034482758621,0.7931034482758621,0.0,0.9310344827586207,0.789855072463768,0.9565217391304348,0.9565217391304348,0.9565217391304348,22,1,5,1,0.16666666666666666,0.043478260869565216,0.12121212121212122,0.8787878787878788,8877.689655172413,7515.0,17199.799999999992,0.0
gemma_4_31b,minimal,7,0.9285714285714286,0.8928571428571429,0.0357142857142857,0.9642857142857143,0.7803921568627453,0.9615384615384616,1.0,0.9803921568627451,25,1,2,0,0.3333333333333333,0.0,0.034482758620689655,0.9655172413793104,8939.5,7777.0,15994.449999999999,0.0
gemma_4_31b,minimal,8,0.8275862068965517,0.896551724137931,-0.06896551724137934,0.9310344827586207,0.7100000000000001,1.0,0.9230769230769231,0.9600000000000001,24,0,3,2,0.0,0.07692307692307693,0.06451612903225806,0.9354838709677419,8478.206896551725,7375.0,13210.199999999997,0.0
gemma_4_31b,minimal,9,0.875,0.8125,0.0625,0.9375,0.762962962962963,0.9285714285714286,1.0,0.962962962962963,13,1,2,0,0.3333333333333333,0.0,0.2,0.8,9715.75,8530.5,21663.0,0.0
gemma_4_31b,minimal,10,0.8888888888888888,0.9444444444444444,-0.05555555555555558,0.9444444444444444,0.6363636363636365,1.0,0.9411764705882353,0.9696969696969697,16,0,1,1,0.0,0.058823529411764705,0.1,0.9,11517.222222222223,9122.5,19836.599999999962,0.0
gemma_4_31b,minimal,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,0,0,0,0.0,0.0,0.18181818181818182,0.8181818181818182,7865.888888888889,7883.0,10201.8,0.0
gemma_4_31b,minimal,12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.15384615384615385,0.8461538461538461,7350.090909090909,7326.0,8983.0,0.0
gemma_4_31b,minimal,13,1.0,0.9230769230769231,0.07692307692307687,0.9230769230769231,-0.03999999999999868,0.9230769230769231,1.0,0.9600000000000001,12,1,0,0,1.0,0.0,0.07142857142857142,0.9285714285714286,9689.076923076924,6400.0,22148.999999999964,0.0
gemma_4_31b,minimal,14,0.9230769230769231,0.9230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,12,0,1,0,0.0,0.0,0.13333333333333333,0.8666666666666667,7844.2307692307695,6633.0,12879.399999999994,0.0
gemma_4_31b,minimal,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.08333333333333333,0.9166666666666666,8121.454545454545,7372.0,10560.0,0.0
gemma_4_31b,minimal,16,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.8333333333333334,0.5555555555555557,1.0,0.5,0.6666666666666666,1,0,4,1,0.0,0.5,0.0,1.0,6571.833333333333,6241.5,8673.0,0.0
gemma_4_31b,minimal,17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,0,0,0,0.0,0.0,0.09090909090909091,0.9090909090909091,8748.9,7613.5,14421.699999999993,0.0
gemma_4_31b,minimal,18,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,11,0,2,0,0.0,0.0,0.0,1.0,12840.76923076923,7721.0,35851.199999999924,0.0
gemma_4_31b,minimal,19,0.6,0.4,0.19999999999999996,0.8,0.6000000000000001,0.6666666666666666,1.0,0.8,2,1,2,0,0.3333333333333333,0.0,0.0,1.0,10080.4,9790.0,12820.0,0.0
gemma_4_31b,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,8307.666666666666,8130.0,10266.0,0.0
gemma_4_31b,minimal,21,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,10,0,2,0,0.0,0.0,0.0,1.0,8363.666666666666,8260.5,11200.7,0.0
gemma_4_31b,minimal,22,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,8,0,2,0,0.0,0.0,0.0,1.0,8852.1,8542.0,12127.849999999999,0.0
gemma_4_31b,minimal,23,0.8461538461538461,0.9230769230769231,-0.07692307692307698,0.9230769230769231,0.6231884057971018,1.0,0.9166666666666666,0.9565217391304348,11,0,1,1,0.0,0.08333333333333333,0.13333333333333333,0.8666666666666667,8140.2307692307695,7273.0,13593.799999999983,0.0
gemma_4_31b,minimal,24,0.5714285714285714,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,4,0,3,0,0.0,0.0,0.125,0.875,10390.0,10695.0,16389.699999999997,0.0
gemma_4_31b,minimal,25,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,4,0,1,0,0.0,0.0,0.0,1.0,7512.8,6889.0,10465.0,0.0
gemma_4_31b,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,9041.25,9296.0,10189.0,0.0
gemma_4_31b,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,0,0,0,0.0,0.0,0.09090909090909091,0.9090909090909091,7446.5,7554.0,10110.349999999997,0.0
gemma_4_31b,minimal,28,0.9230769230769231,0.9230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,12,0,1,0,0.0,0.0,0.07142857142857142,0.9285714285714286,8885.538461538461,7152.0,14862.799999999997,0.0
gemma_4_31b,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,6025.666666666667,6149.0,6329.9,0.0
gemma_4_31b,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,8086.6,6158.0,14366.199999999999,0.0
gemma_4_31b,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.14285714285714285,0.8571428571428571,7695.166666666667,7318.5,10009.25,0.0
gemma_4_31b,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6419.0,6419.0,6533.3,0.0
gemma_4_31b,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.5,0.5,5920.0,5920.0,5920.0,0.0
gemma_4_31b,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,8110.25,8215.0,10705.699999999999,0.0
gemma_4_31b,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6957.5,6957.5,7206.35,0.0
gemma_4_31b,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.16666666666666666,0.8333333333333334,7595.0,7896.0,9229.6,0.0
gemma_4_31b,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6939.0,6939.0,7438.5,0.0
gemma_4_31b,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,7451.0,7451.0,7451.0,0.0
gemma_4_31b,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,7514.333333333333,7490.0,7663.7,0.0
gemma_4_31b,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.5,0.5,9139.0,9139.0,9139.0,0.0
gemma_4_31b,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6492.5,6492.5,6799.85,0.0
gemma_4_31b,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.5,0.5,9211.0,9211.0,9211.0,0.0
gemma_4_31b,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,9266.0,9248.0,10397.3,0.0
gemma_4_31b,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,10713.0,10713.0,10713.0,0.0
gemma_4_31b,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,7503.0,7503.0,7503.0,0.0
gemma_4_31b,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,5967.0,6067.0,6488.8,0.0
gemma_4_31b,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,10329.0,10329.0,10329.0,0.0
gemma_4_31b,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,10757.0,10757.0,10757.0,0.0
gemma_4_31b,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,7032.25,7156.5,8009.65,0.0
gemma_4_31b,minimal,54,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0,0.0,0.0,0.3333333333333333,0.6666666666666666,10292.0,10292.0,13639.1,0.0
gemma_4_31b,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,8239.0,8239.0,8520.7,0.0
gemma_4_31b,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,10131.5,10131.5,12216.35,0.0
gemma_4_31b,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,6302.0,6302.0,6302.0,0.0
gemma_4_31b,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,8685.5,8685.5,9319.55,0.0
gemma_4_31b,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,9079.0,9079.0,9079.0,0.0
gemma_4_31b,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.5,0.5,6830.0,6830.0,6830.0,0.0
gemma_4_31b,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,8913.0,8913.0,8913.0,0.0
gemma_4_31b,minimal,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
