judge_model,prompt_template,human_label,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
llama_3_1_8b,minimal,False,0.3386454183266932,0.0,0.3386454183266932,0.6613545816733067,-0.20383693045563578,0.0,0.0,0.0,0,85,166,0,0.3386454183266932,0.0,0.011811023622047244,0.9881889763779528,669.8725099601594,386.0,819.5,0.0
llama_3_1_8b,minimal,True,0.8494167550371156,1.0,-0.15058324496288444,0.8494167550371156,-0.08142201834862457,1.0,0.8494167550371156,0.918577981651376,801,0,0,142,0.0,0.15058324496288442,0.003171247357293869,0.9968287526427061,993.3743372216331,380.0,2049.699999999997,0.0
qwen_3_235b,minimal,False,0.17716535433070865,0.0,0.17716535433070865,0.8228346456692913,-0.09719222462203138,0.0,0.0,0.0,0,45,209,0,0.17716535433070865,0.0,0.0,1.0,17038.05905511811,887.0,61815.74999999999,0.0
qwen_3_235b,minimal,True,0.9323467230443975,1.0,-0.06765327695560253,0.9323467230443975,-0.03501094091903678,1.0,0.9323467230443975,0.9649890590809628,882,0,0,64,0.0,0.06765327695560254,0.0,1.0,16948.375264270613,727.5,61336.25,0.0
