judge,mode,method,sample_count,unique_sample_count,valid_count,coverage,scotts_pi,accuracy,total_calls,total_cost,avg_latency_ms,predictions_path,sample_source_path,sample_hash,generated_at,git_commit
solar,optim_final,n06_sc5_ext_confidence,1200,1200,1200,1.0,0.8016483178547267,0.9283333333333333,6000,3.2908875899996666,32898.96,outputs/optim_final/n06_sc5_ext_confidence/predictions.jsonl,outputs/20260523_solar_202605_tuned/normalized_samples.parquet,f5cd7e3ceab3b80a5753e626ddd70b9756a2c2850f080368e2cb51bfaaa71574,2026-05-27T11:37:50+00:00,1f53f52945fb5b04a85e1857d5fef98950e34975
solar,optim_final,n01_sc5_confidence,1200,1200,1200,1.0,0.7949779188531048,0.9258333333333333,6000,3.2053160699996113,33954.06,outputs/optim_final/n01_sc5_confidence/predictions.jsonl,outputs/20260523_solar_202605_tuned/normalized_samples.parquet,f5cd7e3ceab3b80a5753e626ddd70b9756a2c2850f080368e2cb51bfaaa71574,2026-05-27T11:37:50+00:00,1f53f52945fb5b04a85e1857d5fef98950e34975
solar,optim_final,c10_all_lite,1200,1200,1200,1.0,0.769358509133403,0.9166666666666666,3600,3.4635782699996263,34518.64333333333,outputs/optim_final/c10_all_lite/predictions.jsonl,outputs/20260523_solar_202605_tuned/normalized_samples.parquet,f5cd7e3ceab3b80a5753e626ddd70b9756a2c2850f080368e2cb51bfaaa71574,2026-05-27T11:37:50+00:00,1f53f52945fb5b04a85e1857d5fef98950e34975
solar,optim_final,n05_sc3_shuffle_confidence,1200,1200,1200,1.0,0.7575316724252894,0.9125,2605,2.479883189999643,32559.2625,outputs/optim_final/n05_sc3_shuffle_confidence/predictions.jsonl,outputs/20260523_solar_202605_tuned/normalized_samples.parquet,f5cd7e3ceab3b80a5753e626ddd70b9756a2c2850f080368e2cb51bfaaa71574,2026-05-27T11:37:50+00:00,1f53f52945fb5b04a85e1857d5fef98950e34975
solar,optim_final,m7_confidence_abstain,1200,1200,1200,1.0,0.731716559302766,0.9016666666666666,1200,0.649654829999673,7799.145,outputs/optim_final/m7_confidence_abstain/predictions.jsonl,outputs/20260523_solar_202605_tuned/normalized_samples.parquet,f5cd7e3ceab3b80a5753e626ddd70b9756a2c2850f080368e2cb51bfaaa71574,2026-05-27T11:37:50+00:00,1f53f52945fb5b04a85e1857d5fef98950e34975
